dataset,model,Recall@10,Recall@20,Precision@10,Precision@20,NDCG@10,NDCG@20,F1@10,F1@20,MRR@10,MRR@20,HitRatio@10,HitRatio@20,val_Recall@10,val_Recall@20,val_Precision@10,val_Precision@20,val_NDCG@10,val_NDCG@20,val_F1@10,val_F1@20,val_MRR@10,val_MRR@20,val_HitRatio@10,val_HitRatio@20,infer_total_s,infer_ms_per_user,train_seconds,best_val_NDCG@10,device,is_real_data,seed,git_commit,epochs,latent_dim,sheaf_stalk_dim
amazon_video_games,LightGCN,0.005606939066742553,0.008202516898814573,0.0015728288124002736,0.0011055390927741052,0.0036190466913996883,0.004406511055293851,0.0024565572207881007,0.0019484633738719032,0.005201650981796867,0.005542962894624962,0.014816503305219967,0.019831319808525188,0.014872921485428967,0.02103073326432703,0.00474319238432588,0.0033401593978304184,0.010864589971672018,0.012757710262277405,0.007192569169486074,0.005764745865479362,0.017222305681183256,0.018202479675881927,0.04200796989152092,0.056619437679876025,0.014739766949787736,0.001679936967151554,79.47476334898965,0.010864589971672018,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,NGCF,0.0025607543987206387,0.005332474682055241,0.00069523592432186,0.0006439480282653294,0.0014628484318444871,0.0022751466116383567,0.0010935710949485978,0.0011491277386903825,0.0017626483007153167,0.0020994296624130336,0.006610439936175063,0.011625256439480283,0.009425110316867718,0.015617406173783885,0.002612353331857428,0.0023134823998228913,0.006367695620938584,0.008403802284667614,0.004090848214856427,0.004029983697195745,0.00902031039705381,0.01017596035415285,0.02396502103165818,0.040956386982510515,0.02096986206015572,0.002390000234802339,140.66266322199954,0.006367695620938584,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,Sheaf4Rec-official,0.006530210108279145,0.00924875872394604,0.0015272395714611353,0.0011055390927741052,0.0035459017646147233,0.004390496266964311,0.00247552158157341,0.0019749990795989584,0.004132791327913278,0.004579780253425684,0.014702530202872122,0.021085023934351493,0.012867430496415236,0.017865820465052244,0.0036307283595306615,0.002631724595970777,0.008918176583047482,0.010561598142575172,0.005663437384200891,0.00458766344994969,0.013904592351293703,0.014818858109540249,0.034868275404029224,0.0481514279388975,0.07636191888013855,0.008703204796003937,351.86335435695946,0.008918176583047482,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,NCL,0.007524209053977667,0.01187627192268061,0.0024390243902439024,0.0017095965352176886,0.004804373312761762,0.006055567427717251,0.003683890275719492,0.002988934184551763,0.007212100325275615,0.007814266612985704,0.023022566674264874,0.0320264417597447,0.017631311099451426,0.025654452390842103,0.006093646225370821,0.004413880894398937,0.013400321454436157,0.016042639760262326,0.009057042409690894,0.0075318905234954625,0.0227997801954521,0.024195015190365314,0.054018153641797656,0.07460704007084348,0.014904356037732214,0.0016986956961171887,92.67670546501176,0.013400321454436157,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,DirectAU,0.004757045745061034,0.006945070984167259,0.0012423068155915204,0.0009516754046045133,0.0032238040423807892,0.003930046540137101,0.001970116038830417,0.0016739687241981817,0.004527717173032878,0.004911260372631783,0.011511283337132437,0.016868019147481195,0.011880339659943593,0.01820611629032579,0.003719282709763117,0.002828204560549037,0.00902860524707274,0.01102375972347976,0.005665052760398583,0.00489586723405372,0.014495635535595686,0.015587370859349062,0.03431481071507638,0.050531326101394734,0.014520687982439995,0.0016549678575837696,261.6600665990263,0.00902860524707274,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,LightGCN,0.005405118740560038,0.008755106194299004,0.0016184180533394118,0.0012252108502393436,0.0036600289358824137,0.004681104640526958,0.0024909791197402775,0.00214960127145921,0.005446286105050637,0.005900080729368077,0.015272395714611352,0.02199680875313426,0.01428327138073341,0.019787935216029902,0.004455390746070401,0.003110471551914988,0.010338657200302344,0.01208659102654746,0.006792112980393042,0.005375903239413176,0.016261736965467316,0.01721650787814921,0.04001549701129068,0.05396280717290237,0.014574706088751554,0.0016611244687430539,45.719397599983495,0.010338657200302344,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,NGCF,0.0018207609268589464,0.0035915482540520207,0.0004900843400957374,0.00042739913380442215,0.0011543692586838152,0.0016570870954902791,0.0007722943894791452,0.0007638938580966809,0.0015413052995683495,0.0017567913657789388,0.004900843400957374,0.008206063369044905,0.007091291531389234,0.012108612032641772,0.002025680761567412,0.001754483063980518,0.004876309501601904,0.006451878105444696,0.0031511980881851723,0.003064879031920778,0.007064823014291687,0.007874630962562535,0.018596413548815586,0.030717290236882886,0.0205840720445849,0.0023460305498729087,95.42812555894488,0.004876309501601904,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,Sheaf4Rec-official,0.004929724114246566,0.007510092084570969,0.0011511283337132436,0.0009459767494871211,0.00324172427707955,0.004066893407465983,0.0018664307854411376,0.001680301482385638,0.004446126904526722,0.004917944516315478,0.011283337132436745,0.018463642580351037,0.010546664458772519,0.015810331334193874,0.0031436794332521585,0.002396502103165818,0.008140735028459961,0.009861741859959224,0.00484360837243385,0.0041621177482072565,0.01366098003661652,0.014625893119677522,0.029942439672348903,0.044000442771751164,0.07641344098374248,0.008709076929991165,351.27200312097557,0.008140735028459961,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,NCL,0.00859355783756589,0.013299328769132535,0.002587189423296102,0.001954638705265557,0.005651875446737065,0.007149482363040864,0.003977044007364441,0.0034083438043024865,0.00807436111744295,0.008893766436148198,0.02427627080009118,0.03590152723957146,0.01750370848388719,0.02550472317274581,0.006171131281824219,0.004424950188177994,0.013430142375437765,0.016020565407538354,0.009125103615636012,0.007541487555959468,0.022498647086315895,0.023912870650793897,0.05412884657958822,0.07482842594642462,0.01524757209699601,0.0017378130951670855,92.55079577502329,0.013430142375437765,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
amazon_video_games,DirectAU,0.004284729872279672,0.0072144484676866846,0.0011055390927741052,0.0009402780943697287,0.00323982097717572,0.004142061999528299,0.0017575881302000732,0.001663719268942452,0.004701661836378043,0.00519231626778481,0.010257579211306132,0.017323911556872577,0.011834165974949903,0.01792599625318553,0.003686074828425946,0.0028226699136595086,0.008456731533336235,0.010386177817478333,0.005621255735437994,0.0048773419832735,0.012690813540381837,0.013747068138084344,0.03348461368164711,0.04914766437901262,0.015113661938812584,0.0017225509390030298,378.4241371070384,0.008456731533336235,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,32.0,
